Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-10795,2023-06-15,2023-06-16,Second Class,Customer_148,Consumer,South,New York,Technology,Machines,,10.0,0.15,
ORD-10796,2024-04-25,2024-04-26,Second Class,Customer_290,Consumer,West,California,Office Supplies,Labels,74.08,6.0,0.2,7.54
ORD-10797,2023-12-01,2023-12-05,Standard Class,Customer_116,Consumer,West,Washington,Furniture,Chairs,351.31,13.0,0.15,91.34
ORD-10798,2024-06-25,2024-06-27,Second Class,Customer_247,Consumer,Central,California,Office Supplies,Storage,117.98,10.0,0.2,26.28
ORD-10799,2023-04-16,2023-04-20,Standard Class,Customer_233,Corporate,South,Ohio,Furniture,Bookcases,632.23,2.0,0.15,113.36
ORD-10800,2024-07-16,2024-07-19,Same Day,Customer_3,Consumer,West,Pennsylvania,Office Supplies,Storage,68.0,10.0,0.1,19.7
ORD-10801,2023-03-22,2023-03-26,First Class,Customer_66,Corporate,Central,Texas,Furniture,Furnishings,204.11,4.0,0.2,42.79
ORD-10802,2023-05-13,2023-05-19,Second Class,Customer_141,Consumer,West,Florida,Office Supplies,Labels,11.27,10.0,,4.3
ORD-10803,2023-05-18,2023-05-19,,Customer_25,Home Office,East,New York,Furniture,Furnishings,486.93,9.0,0.15,88.93
ORD-10804,2023-07-03,2023-07-04,,Customer_208,Consumer,East,Florida,Office Supplies,Paper,54.27,9.0,,11.42
ORD-10805,2024-02-05,2024-02-10,Standard Class,Customer_246,Home Office,West,New York,Technology,Phones,659.32,6.0,0.1,245.6
ORD-10806,2023-11-26,2023-12-01,Standard Class,Customer_140,Corporate,South,Ohio,Furniture,Furnishings,572.87,13.0,0.0,144.34
ORD-10807,2024-05-22,2024-05-25,Standard Class,Customer_201,Home Office,East,Florida,Furniture,Furnishings,19.61,4.0,0.1,3.78
ORD-10808,2023-03-10,2023-03-16,Standard Class,Customer_163,Consumer,Central,Texas,Office Supplies,Paper,32.48,7.0,0.2,5.59
ORD-10809,2024-06-29,2024-07-01,Standard Class,Customer_3,Corporate,West,Illinois,Technology,Copiers,274.43,14.0,0.4,-25.93
ORD-10810,2023-02-22,2023-02-26,Same Day,Customer_165,Consumer,Central,California,Furniture,Bookcases,84.19,1.0,0.1,9.74
ORD-10811,2024-03-25,2024-03-28,Standard Class,Customer_217,Consumer,East,Texas,Office Supplies,Paper,69.57,12.0,0.15,21.04
ORD-10812,2023-07-24,2023-07-29,Same Day,Customer_173,Consumer,South,Michigan,Furniture,Chairs,482.52,4.0,0.3,-47.43
ORD-10813,2023-05-06,2023-05-10,First Class,Customer_51,Consumer,Central,Georgia,Office Supplies,Binders,58.79,5.0,0.0,18.69
ORD-10814,2023-02-12,2023-02-17,Standard Class,Customer_148,Home Office,East,Ohio,Office Supplies,Labels,12.91,8.0,0.0,5.3
ORD-10815,2023-04-21,2023-04-25,Second Class,Customer_113,Consumer,East,Washington,Office Supplies,Art,75.27,12.0,0.2,14.4
ORD-10816,2024-10-24,2024-10-26,Standard Class,Customer_91,Corporate,,New York,Technology,Machines,262.27,2.0,0.3,12.86
ORD-10817,2023-07-02,2023-07-05,Second Class,Customer_254,Corporate,Central,Texas,Office Supplies,Labels,31.93,12.0,0.3,-0.25
ORD-10818,2023-04-05,2023-04-09,Standard Class,Customer_253,Corporate,East,Florida,Technology,Phones,778.88,5.0,0.1,223.94
ORD-10819,2024-01-09,2024-01-15,Standard Class,Customer_241,Corporate,West,Georgia,Furniture,Bookcases,845.38,6.0,0.0,229.04
ORD-10820,2024-06-03,2024-06-04,Second Class,Customer_43,Consumer,East,Illinois,Technology,Accessories,588.0,5.0,0.1,165.39
ORD-10821,2023-12-26,2024-01-01,,Customer_3,Corporate,West,Michigan,Office Supplies,Labels,35.29,13.0,0.0,12.75
ORD-10822,2024-11-26,2024-12-02,Second Class,Customer_161,Consumer,South,Florida,Technology,Accessories,314.52,9.0,0.0,113.88
ORD-10823,2023-10-08,2023-10-09,Standard Class,Customer_112,Home Office,West,California,Furniture,Chairs,514.48,10.0,,61.11
ORD-10824,2023-07-14,2023-07-20,Standard Class,Customer_35,Corporate,South,Illinois,Furniture,Chairs,58.07,1.0,0.0,29.78
ORD-10825,2023-07-14,2023-07-18,Standard Class,Customer_232,Home Office,South,Georgia,Office Supplies,Labels,241.96,14.0,0.3,26.29
ORD-10826,2024-10-28,2024-11-01,Standard Class,Customer_9,Consumer,West,Pennsylvania,Office Supplies,Binders,52.55,3.0,0.1,12.49
ORD-10827,2023-04-03,2023-04-07,Standard Class,Customer_47,Consumer,South,Pennsylvania,Office Supplies,Art,49.67,14.0,0.15,11.73
ORD-10828,2024-11-02,2024-11-03,Standard Class,Customer_32,Consumer,West,Georgia,Office Supplies,Labels,48.97,2.0,0.0,14.11
ORD-10829,2023-03-02,2023-03-08,Standard Class,Customer_80,Consumer,Central,Pennsylvania,Furniture,Chairs,135.48,12.0,0.0,43.23
ORD-10830,2024-09-25,2024-09-26,First Class,Customer_1,Consumer,South,Ohio,Office Supplies,Paper,106.39,13.0,0.0,57.59
ORD-10831,2023-02-20,2023-02-24,Standard Class,Customer_56,Corporate,West,Texas,Technology,Copiers,510.03,3.0,0.4,-360.96
ORD-10832,2024-02-07,2024-02-13,Second Class,Customer_271,Consumer,South,New York,Office Supplies,Labels,7.55,10.0,0.2,1.24
ORD-10833,2023-01-05,2023-01-11,Standard Class,Customer_183,Consumer,East,Texas,Furniture,Chairs,414.98,9.0,0.1,
ORD-10834,2024-04-10,2024-04-15,First Class,Customer_48,Home Office,West,Michigan,Office Supplies,Art,91.57,13.0,0.0,24.43
ORD-10835,2024-08-26,2024-08-31,Standard Class,Customer_22,Corporate,East,Texas,Furniture,Bookcases,466.89,14.0,0.4,11.06
ORD-10836,2024-11-12,2024-11-14,Standard Class,Customer_272,Consumer,South,Texas,Technology,Copiers,524.01,9.0,0.0,184.93
ORD-10837,2024-06-17,2024-06-20,Standard Class,Customer_82,Consumer,South,California,Furniture,Bookcases,700.19,10.0,0.0,296.1
ORD-10838,2024-02-09,2024-02-14,Standard Class,Customer_259,Consumer,Central,New York,Office Supplies,Art,,2.0,0.15,10.36
ORD-10839,2024-05-27,2024-05-28,Second Class,Customer_131,Consumer,West,Texas,Technology,Copiers,363.04,14.0,,22.53
ORD-10840,2024-10-06,2024-10-11,Standard Class,Customer_16,Corporate,East,New York,Technology,Copiers,148.3,3.0,0.0,41.01
ORD-10841,2023-08-21,2023-08-23,Same Day,Customer_267,Consumer,Central,Washington,Office Supplies,Storage,212.53,14.0,0.0,85.28
ORD-10842,2024-06-07,2024-06-13,Standard Class,Customer_138,Home Office,South,Pennsylvania,Technology,Machines,131.58,4.0,0.4,5.69
ORD-10843,2023-12-12,2023-12-14,Standard Class,Customer_15,Corporate,South,Florida,Technology,Copiers,600.07,9.0,0.0,161.01
ORD-10844,2023-02-15,2023-02-21,Second Class,Customer_82,Corporate,Central,California,Office Supplies,Binders,33.99,3.0,0.0,11.03
ORD-10845,2024-06-29,2024-07-05,Standard Class,Customer_90,Consumer,East,Pennsylvania,Office Supplies,Labels,49.42,13.0,0.15,4.87
ORD-10846,2023-03-19,2023-03-22,First Class,Customer_68,Consumer,South,New York,Office Supplies,Labels,5.0,7.0,0.3,0.67
ORD-10847,2024-12-30,2025-01-04,,Customer_283,Corporate,South,Pennsylvania,Office Supplies,Paper,82.93,12.0,,
ORD-10848,2023-03-14,2023-03-15,Second Class,Customer_49,Consumer,West,Texas,Office Supplies,Paper,198.95,3.0,0.5,2.87
ORD-10849,2023-09-06,2023-09-07,Standard Class,Customer_285,Consumer,Central,Florida,Office Supplies,Labels,81.34,7.0,0.15,16.0
ORD-10850,2023-02-16,2023-02-20,First Class,Customer_205,Consumer,South,Texas,Furniture,Chairs,7.09,7.0,0.0,2.74
ORD-10851,2023-05-01,2023-05-07,Second Class,Customer_19,Consumer,East,Michigan,Furniture,Furnishings,398.24,9.0,0.5,-8.36
ORD-10852,2023-08-02,2023-08-03,Standard Class,Customer_55,Corporate,West,Texas,Furniture,Bookcases,77.51,2.0,0.1,
ORD-10853,2023-08-27,2023-08-30,Standard Class,Customer_44,Consumer,Central,Florida,Office Supplies,Storage,16.79,13.0,0.0,4.66
ORD-10854,2023-02-25,2023-03-03,Standard Class,Customer_87,Corporate,East,Illinois,Furniture,Tables,464.68,6.0,0.15,73.03
ORD-10855,2023-12-16,2023-12-19,Same Day,Customer_222,Consumer,South,Washington,Office Supplies,Binders,68.76,9.0,0.0,22.15
ORD-10856,2023-04-17,2023-04-18,Standard Class,Customer_122,Corporate,Central,New York,Office Supplies,Storage,86.9,12.0,0.0,24.36
ORD-10857,2023-02-17,2023-02-18,Standard Class,Customer_127,Home Office,Central,Washington,Technology,Machines,518.82,12.0,0.0,153.37
ORD-10858,2024-07-26,2024-07-30,Standard Class,Customer_119,Home Office,East,Michigan,Furniture,Tables,297.66,2.0,0.1,98.37
ORD-10859,2023-12-03,2023-12-04,Standard Class,Customer_162,Consumer,Central,Washington,Office Supplies,Art,,2.0,0.3,6.08
ORD-10860,2023-01-26,2023-02-01,Second Class,Customer_177,Consumer,East,Pennsylvania,Office Supplies,Labels,10.57,13.0,0.15,
ORD-10861,2023-09-14,2023-09-20,Same Day,Customer_19,Consumer,South,Georgia,Office Supplies,Labels,101.19,14.0,0.5,-14.58
ORD-10862,2023-01-08,2023-01-14,Standard Class,Customer_14,Corporate,West,California,Furniture,Furnishings,80.37,5.0,0.0,24.17
ORD-10863,2024-09-16,2024-09-20,First Class,Customer_132,Corporate,East,Florida,Technology,Phones,499.17,10.0,0.0,
ORD-10864,2023-09-10,2023-09-14,Standard Class,Customer_214,Corporate,West,California,Technology,Copiers,932.87,10.0,0.0,335.91
ORD-10865,2024-11-22,2024-11-23,Standard Class,Customer_71,Consumer,Central,Florida,Office Supplies,Storage,18.42,12.0,0.0,7.59
ORD-10866,2024-12-19,2024-12-21,Standard Class,Customer_185,Corporate,East,New York,Office Supplies,Paper,89.14,10.0,0.0,40.48
ORD-10867,2023-10-30,2023-11-01,Second Class,Customer_59,Consumer,South,Washington,Technology,Accessories,610.51,8.0,0.2,70.02
ORD-10868,2024-09-30,2024-10-04,Same Day,Customer_128,Corporate,East,New York,Office Supplies,Storage,56.26,11.0,0.3,8.38
ORD-10869,2023-02-25,2023-02-26,First Class,Customer_238,Consumer,East,Texas,Office Supplies,Paper,7.29,9.0,0.5,-1.36
ORD-10870,2024-12-26,2024-12-28,Standard Class,Customer_294,Corporate,East,Texas,Technology,Machines,,2.0,0.0,261.72
ORD-10871,2024-06-09,2024-06-10,Standard Class,Customer_249,Consumer,West,California,Office Supplies,Binders,57.97,5.0,,0.99
ORD-10872,2024-04-18,2024-04-19,Standard Class,Customer_211,Consumer,West,Ohio,Office Supplies,Binders,93.47,14.0,0.0,37.88
ORD-10873,2023-01-28,2023-01-29,First Class,Customer_89,Corporate,Central,Ohio,Office Supplies,Storage,18.84,7.0,0.0,4.96
ORD-10874,2023-03-19,2023-03-24,First Class,Customer_114,Consumer,Central,Georgia,Technology,Copiers,900.98,6.0,0.3,61.12
ORD-10875,2023-08-04,2023-08-10,First Class,Customer_241,Corporate,Central,Ohio,Office Supplies,Paper,55.27,6.0,0.15,18.72
ORD-10876,2024-01-21,2024-01-22,Standard Class,Customer_130,Corporate,Central,Michigan,Office Supplies,Binders,47.04,7.0,0.0,13.39
ORD-10877,2023-12-31,2024-01-05,Standard Class,Customer_0,Corporate,East,Pennsylvania,Office Supplies,Binders,124.11,3.0,0.1,54.15
ORD-10878,2024-10-27,2024-10-31,Standard Class,Customer_110,Consumer,West,Pennsylvania,Office Supplies,Art,101.63,13.0,0.0,35.53
ORD-10879,2024-06-09,2024-06-11,Standard Class,Customer_178,Consumer,West,Texas,Office Supplies,Art,100.32,3.0,0.2,24.88
ORD-10880,2024-11-29,2024-12-05,Standard Class,Customer_278,Corporate,West,Ohio,Office Supplies,Binders,24.15,10.0,0.1,7.06
ORD-10881,2023-11-08,2023-11-10,Standard Class,Customer_35,Consumer,West,Georgia,Office Supplies,Storage,76.17,9.0,0.5,-4.83
ORD-10882,2023-01-07,2023-01-13,Standard Class,Customer_227,Corporate,Central,Florida,Furniture,Chairs,60.05,14.0,0.0,14.17
ORD-10883,2023-01-03,2023-01-05,First Class,Customer_143,Consumer,East,Texas,Technology,Phones,213.51,8.0,0.1,47.44
ORD-10884,2024-09-14,2024-09-20,First Class,Customer_46,Consumer,West,New York,Furniture,Tables,177.46,5.0,0.1,63.12
ORD-10885,2023-12-29,2023-12-31,Standard Class,Customer_225,Consumer,South,Ohio,Technology,Phones,643.27,6.0,0.1,149.53
ORD-10886,2024-05-22,2024-05-24,Standard Class,Customer_188,Consumer,East,Texas,Furniture,Chairs,642.03,11.0,0.0,231.84
ORD-10887,2023-10-01,2023-10-03,Standard Class,Customer_248,Consumer,South,Ohio,Office Supplies,Binders,50.85,12.0,,2.35
ORD-10888,2024-05-20,2024-05-22,Second Class,Customer_109,Corporate,East,Michigan,Furniture,Bookcases,239.61,10.0,0.3,8.86
ORD-10889,2023-01-15,2023-01-19,First Class,Customer_36,Corporate,East,Georgia,Technology,Copiers,685.09,1.0,0.4,54.7
ORD-10890,2023-07-11,2023-07-12,First Class,Customer_158,Consumer,East,California,Office Supplies,Binders,56.19,10.0,0.2,3.79
ORD-10891,2024-09-22,2024-09-25,Second Class,Customer_57,Home Office,South,Illinois,Furniture,Chairs,,12.0,0.3,44.65
ORD-10892,2024-04-29,2024-05-04,,Customer_193,Consumer,West,Georgia,Office Supplies,Paper,30.24,1.0,0.15,6.93
ORD-10893,2023-01-28,2023-01-31,Standard Class,Customer_104,Home Office,West,Ohio,Furniture,Furnishings,331.54,4.0,0.3,20.26
ORD-10894,2024-12-14,2024-12-17,Standard Class,Customer_111,Corporate,South,New York,Furniture,Bookcases,,2.0,0.0,38.0
ORD-10895,2023-02-08,2023-02-14,Standard Class,Customer_213,Corporate,West,New York,Technology,Copiers,243.22,11.0,0.1,53.68
ORD-10896,2023-09-30,2023-10-01,First Class,Customer_258,Consumer,Central,California,Office Supplies,Storage,133.37,7.0,0.0,42.39
ORD-10897,2023-08-19,2023-08-25,Standard Class,Customer_34,Consumer,West,Washington,Technology,Accessories,338.41,2.0,0.1,-1110.62
ORD-10898,2023-03-27,2023-03-28,Standard Class,Customer_41,Consumer,Central,New York,Office Supplies,Binders,83.27,10.0,0.0,26.27
ORD-10899,2024-04-18,2024-04-19,Standard Class,Customer_12,Corporate,Central,Texas,Office Supplies,Paper,32.0,2.0,0.4,4.31
ORD-10900,2023-05-06,2023-05-08,Same Day,Customer_281,Consumer,Central,New York,Furniture,Bookcases,756.5,5.0,0.0,282.9
ORD-10901,2024-06-20,2024-06-24,Standard Class,Customer_151,Corporate,South,Illinois,Office Supplies,Labels,43.79,4.0,0.0,13.31
ORD-10902,2023-05-25,2023-05-27,Second Class,Customer_235,Consumer,West,California,Technology,Accessories,987.42,8.0,0.1,333.62
ORD-10903,2024-06-08,2024-06-12,Standard Class,Customer_276,Home Office,West,Texas,Technology,Phones,189.41,4.0,0.0,75.75
ORD-10904,2023-07-31,2023-08-06,Standard Class,Customer_83,Consumer,South,Ohio,Office Supplies,Binders,35.54,14.0,0.0,7.74
ORD-10905,2023-01-25,2023-01-29,Standard Class,Customer_79,Consumer,South,Georgia,Office Supplies,Paper,40.6,12.0,0.0,10.85
ORD-10906,2024-08-02,2024-08-08,Second Class,Customer_263,Consumer,West,California,Office Supplies,Storage,36.48,6.0,0.1,9.15
ORD-10907,2024-01-29,2024-02-01,Standard Class,Customer_6,Consumer,South,Illinois,Technology,Phones,704.78,5.0,0.1,93.96
ORD-10908,2023-03-08,2023-03-11,First Class,Customer_187,Consumer,South,Pennsylvania,Office Supplies,Labels,93.13,11.0,0.2,31.41
ORD-10909,2023-08-21,2023-08-25,Standard Class,Customer_84,Corporate,Central,Illinois,Office Supplies,Binders,61.28,14.0,0.2,
ORD-10910,2023-04-19,2023-04-23,Standard Class,Customer_123,Consumer,South,Florida,Technology,Phones,620.15,2.0,,160.58
ORD-10911,2023-05-26,2023-06-01,,Customer_18,Consumer,Central,Florida,Furniture,Tables,1457.62,11.0,,470.2
ORD-10912,2023-04-21,2023-04-23,Standard Class,Customer_171,Home Office,East,Pennsylvania,Furniture,Tables,407.72,13.0,0.0,123.14
ORD-10913,2023-08-16,2023-08-22,Second Class,Customer_106,Consumer,Central,Michigan,Office Supplies,Art,91.27,12.0,0.2,1.18
ORD-10914,2023-04-21,2023-04-23,First Class,Customer_78,Home Office,Central,New York,Technology,Copiers,197.1,,0.0,41.66
ORD-10915,2024-04-14,2024-04-17,Standard Class,Customer_62,Home Office,South,Georgia,Office Supplies,Labels,32.11,8.0,0.0,16.12
ORD-10916,2023-02-03,2023-02-04,Second Class,Customer_155,Consumer,West,Washington,Office Supplies,Storage,15.78,2.0,0.2,4.67
ORD-10917,2024-09-14,2024-09-18,Standard Class,Customer_83,Consumer,East,Washington,Office Supplies,Binders,57.06,9.0,0.1,12.21
ORD-10918,2024-01-04,2024-01-06,Standard Class,Customer_2,Consumer,East,Georgia,Office Supplies,Binders,53.29,9.0,0.0,22.52
ORD-10919,2024-08-17,2024-08-23,Standard Class,Customer_258,Corporate,East,Illinois,Office Supplies,Art,11.21,3.0,0.0,4.38
ORD-10920,2024-07-07,2024-07-10,First Class,Customer_61,Corporate,West,Pennsylvania,Office Supplies,Labels,59.86,4.0,,2.39
ORD-10921,2024-02-29,2024-03-02,Standard Class,Customer_108,Corporate,East,Pennsylvania,Office Supplies,Binders,67.13,8.0,0.3,-2.28
ORD-10922,2024-09-04,2024-09-10,Second Class,Customer_208,Corporate,East,Ohio,Office Supplies,Binders,103.74,9.0,0.2,2.63
ORD-10923,2024-06-01,2024-06-05,Same Day,Customer_130,Consumer,West,California,Office Supplies,Storage,38.54,3.0,0.1,13.67
ORD-10924,2024-11-22,2024-11-26,Standard Class,Customer_95,Home Office,East,Texas,Office Supplies,Paper,86.37,5.0,0.1,8.78
ORD-10925,2023-10-09,2023-10-14,Standard Class,Customer_255,Corporate,,Florida,Technology,Machines,589.76,11.0,0.5,-65.97
ORD-10926,2023-11-16,2023-11-17,Standard Class,Customer_281,Corporate,South,Washington,Furniture,Furnishings,453.25,8.0,0.4,-17.87
ORD-10927,2024-03-18,2024-03-23,Standard Class,Customer_10,Home Office,Central,New York,Technology,Copiers,176.31,3.0,0.0,55.22
ORD-10928,2023-11-11,2023-11-14,Standard Class,Customer_179,Corporate,,Texas,Technology,Copiers,351.36,,0.2,68.57
ORD-10929,2024-01-12,2024-01-14,Second Class,Customer_58,Consumer,Central,Illinois,Office Supplies,Art,113.14,11.0,0.0,
ORD-10930,2023-10-16,2023-10-19,Same Day,Customer_93,Consumer,South,Ohio,Office Supplies,Paper,94.16,8.0,0.0,35.94
ORD-10931,2024-03-12,2024-03-18,Same Day,Customer_223,Consumer,South,Texas,Office Supplies,Binders,12.02,10.0,0.15,2.72
ORD-10932,2024-10-23,2024-10-27,First Class,Customer_116,Consumer,,Ohio,Furniture,Bookcases,469.17,11.0,0.1,200.76
ORD-10933,2023-10-04,2023-10-09,First Class,Customer_244,Home Office,Central,Washington,Office Supplies,Storage,9.83,,0.4,-1.19
ORD-10934,2024-12-10,2024-12-15,Standard Class,Customer_195,Consumer,Central,Washington,Furniture,Furnishings,224.09,3.0,0.0,78.96
ORD-10935,2024-08-04,2024-08-09,Second Class,Customer_56,Corporate,Central,New York,Office Supplies,Storage,67.07,2.0,0.1,19.75
ORD-10936,2024-05-17,2024-05-20,First Class,Customer_189,Consumer,Central,Pennsylvania,Technology,Copiers,516.88,10.0,0.3,30.75
ORD-10937,2024-09-15,2024-09-19,Standard Class,Customer_101,Consumer,Central,Illinois,Office Supplies,Paper,11.32,13.0,0.3,-0.31
ORD-10938,2024-05-30,2024-06-01,Same Day,Customer_127,Home Office,Central,Michigan,Technology,Phones,169.73,7.0,0.0,76.47
ORD-10939,2023-12-16,2023-12-22,Standard Class,Customer_20,Home Office,South,Georgia,Office Supplies,Paper,149.33,12.0,0.1,42.85
ORD-10940,2024-03-21,2024-03-23,,Customer_167,Corporate,West,New York,Technology,Phones,119.4,9.0,0.15,13.57
ORD-10941,2023-12-16,2023-12-19,Second Class,Customer_237,Consumer,West,Washington,Office Supplies,Art,29.41,1.0,0.0,11.33
ORD-10942,2024-08-29,2024-09-04,Same Day,Customer_250,Consumer,Central,California,Furniture,Furnishings,5.0,3.0,0.4,0.63
ORD-10943,2024-10-25,2024-10-30,Standard Class,Customer_290,Consumer,West,Pennsylvania,Office Supplies,Storage,168.59,5.0,0.3,13.0
ORD-10944,2023-05-17,2023-05-18,Second Class,Customer_235,Consumer,West,Georgia,Furniture,Chairs,110.05,3.0,0.0,38.5
ORD-10945,2023-08-31,2023-09-03,Standard Class,Customer_69,Consumer,South,California,Office Supplies,Storage,,1.0,0.0,11.16
ORD-10946,2024-06-26,2024-06-29,,Customer_158,Home Office,Central,New York,Technology,Accessories,73.53,7.0,0.0,20.03
ORD-10947,2023-02-09,2023-02-13,First Class,Customer_287,Corporate,Central,Texas,Furniture,Chairs,262.73,7.0,0.3,57.33
ORD-10948,2023-08-17,2023-08-19,Second Class,Customer_46,Home Office,West,Michigan,Office Supplies,Binders,36.91,10.0,0.0,15.79
ORD-10949,2024-07-01,2024-07-04,Second Class,Customer_54,Corporate,Central,Ohio,Office Supplies,Binders,129.59,12.0,0.1,24.11
ORD-10950,2023-08-11,2023-08-14,Standard Class,Customer_295,Consumer,Central,Georgia,Technology,Copiers,908.34,8.0,0.1,187.61
ORD-10951,2023-01-06,2023-01-11,Standard Class,Customer_96,Home Office,Central,Georgia,Office Supplies,Storage,179.82,5.0,0.15,31.11
ORD-10952,2023-11-18,2023-11-23,Second Class,Customer_28,Consumer,Central,New York,Office Supplies,Labels,75.55,,0.0,15.36
ORD-10953,2024-04-12,2024-04-18,Standard Class,Customer_188,Home Office,West,Georgia,Office Supplies,Binders,18.1,12.0,0.0,6.71
ORD-10954,2023-03-16,2023-03-17,Standard Class,Customer_88,Consumer,East,Ohio,Office Supplies,Labels,48.74,5.0,0.4,-3.91
ORD-10955,2023-01-04,2023-01-08,Same Day,Customer_24,Consumer,West,Ohio,Office Supplies,Storage,,5.0,0.3,2.39
ORD-10956,2024-10-07,2024-10-08,Standard Class,Customer_49,Home Office,South,California,Technology,Copiers,94.86,1.0,0.2,6.33
ORD-10957,2023-04-28,2023-05-04,,Customer_159,Corporate,East,Texas,Office Supplies,Labels,156.83,10.0,0.0,66.47
ORD-10958,2024-08-28,2024-09-02,Standard Class,Customer_138,Home Office,East,Ohio,Technology,Copiers,657.41,5.0,0.0,268.89
ORD-10959,2024-05-18,2024-05-20,Standard Class,Customer_186,Home Office,East,Michigan,Furniture,Furnishings,460.29,6.0,0.15,72.97
ORD-10960,2024-07-27,2024-08-01,Standard Class,Customer_85,Consumer,West,Georgia,Office Supplies,Storage,9.8,13.0,0.0,3.71
ORD-10961,2024-03-16,2024-03-20,Standard Class,Customer_81,Consumer,South,California,Technology,Machines,465.95,12.0,0.3,40.37
ORD-10962,2023-07-13,2023-07-18,Standard Class,Customer_278,Consumer,West,Washington,Furniture,Furnishings,217.53,1.0,0.15,72.57
ORD-10963,2024-12-15,2024-12-19,Standard Class,Customer_69,Corporate,South,California,Technology,Copiers,420.35,11.0,0.0,112.4
ORD-10964,2024-01-27,2024-01-31,Standard Class,Customer_21,Corporate,West,Michigan,Office Supplies,Storage,6.0,7.0,0.3,0.41
ORD-10965,2023-01-26,2023-01-30,Standard Class,Customer_200,Consumer,West,Pennsylvania,Office Supplies,Storage,74.75,1.0,0.4,-4.58
ORD-10966,2024-03-10,2024-03-16,Standard Class,Customer_68,Corporate,West,California,Technology,Accessories,32.7,11.0,0.0,11.56
ORD-10967,2023-06-22,2023-06-26,Standard Class,Customer_42,Corporate,East,Washington,Office Supplies,Binders,44.39,2.0,0.1,13.44
ORD-10968,2023-10-27,2023-10-31,Standard Class,Customer_117,Consumer,West,Ohio,Furniture,Furnishings,370.74,2.0,,110.43
ORD-10969,2024-10-06,2024-10-08,Same Day,Customer_23,Home Office,South,Florida,Office Supplies,Art,87.32,5.0,0.1,20.16
ORD-10970,2023-11-22,2023-11-23,Second Class,Customer_97,Corporate,South,Florida,Office Supplies,Art,67.69,14.0,0.0,-264.17
ORD-10971,2024-02-14,2024-02-17,Second Class,Customer_203,Home Office,,Florida,Technology,Machines,587.48,10.0,0.15,190.1
ORD-10972,2023-04-28,2023-04-29,Standard Class,Customer_66,Consumer,East,Pennsylvania,Office Supplies,Paper,66.17,13.0,0.4,1.95
ORD-10973,2024-12-24,2024-12-28,First Class,Customer_142,Consumer,West,Washington,Office Supplies,Storage,,7.0,0.1,5.89
ORD-10974,2023-08-13,2023-08-15,Second Class,Customer_50,Consumer,West,Michigan,Office Supplies,Binders,9.59,1.0,0.0,3.18
ORD-10975,2024-06-15,2024-06-20,First Class,Customer_285,Consumer,Central,New York,Office Supplies,Labels,111.98,10.0,0.15,28.98
ORD-10976,2023-04-23,2023-04-25,Standard Class,Customer_85,Home Office,East,Florida,Office Supplies,Storage,138.43,1.0,0.0,50.97
ORD-10977,2023-05-20,2023-05-24,Same Day,Customer_234,Consumer,,New York,Office Supplies,Paper,42.78,1.0,0.3,-2.22
ORD-10978,2024-07-12,2024-07-14,First Class,Customer_175,Corporate,South,Pennsylvania,Technology,Copiers,211.88,6.0,,
ORD-10979,2023-01-01,2023-01-03,First Class,Customer_135,Corporate,West,New York,Office Supplies,Storage,5.84,2.0,0.0,1.64
ORD-10980,2023-03-31,2023-04-04,Standard Class,Customer_17,Consumer,,Georgia,Office Supplies,Storage,32.98,1.0,0.0,7.8
ORD-10981,2024-10-15,2024-10-21,Standard Class,Customer_51,Consumer,West,Pennsylvania,Furniture,Tables,149.78,6.0,0.2,5.47
ORD-10982,2023-11-16,2023-11-18,Standard Class,Customer_247,Corporate,West,New York,Furniture,Furnishings,87.78,14.0,0.0,29.2
ORD-10983,2024-07-03,2024-07-06,Standard Class,Customer_66,Corporate,,California,Furniture,Furnishings,686.4,2.0,0.2,60.87
ORD-10984,2023-05-19,2023-05-22,First Class,Customer_133,Consumer,East,Florida,Furniture,Furnishings,465.66,6.0,0.0,76.32
ORD-10985,2024-05-25,2024-05-27,,Customer_37,Home Office,West,Texas,Office Supplies,Art,80.99,10.0,0.0,26.02
ORD-10986,2023-09-16,2023-09-22,,Customer_76,Consumer,West,Illinois,Office Supplies,Binders,45.04,8.0,0.1,9.94
ORD-10987,2024-11-03,2024-11-08,Standard Class,Customer_283,Consumer,West,Pennsylvania,Office Supplies,Binders,21.07,2.0,0.4,-0.46
ORD-10988,2024-11-20,2024-11-24,Standard Class,Customer_221,Corporate,Central,Ohio,Technology,Copiers,421.75,11.0,0.4,-25.44
ORD-10989,2023-01-10,2023-01-13,Standard Class,Customer_91,Consumer,West,Illinois,Technology,Accessories,394.09,9.0,0.0,
ORD-10990,2023-09-18,2023-09-23,First Class,Customer_58,Home Office,East,Michigan,Technology,Phones,69.28,8.0,0.1,20.88
ORD-10991,2024-10-11,2024-10-13,Second Class,Customer_139,Consumer,East,Pennsylvania,Office Supplies,Storage,81.17,12.0,0.0,25.16
ORD-10992,2023-06-21,2023-06-26,Standard Class,Customer_171,Consumer,South,Pennsylvania,Office Supplies,Labels,49.26,10.0,,12.56
ORD-10993,2023-01-13,2023-01-14,Standard Class,Customer_46,Consumer,East,New York,Office Supplies,Storage,52.62,1.0,0.1,19.64
